gene,baseMean,log2FC_pseudobulk,lfcSE,stat,pvalue,padj_pseudobulk
INSL4,0.9132777744200904,0.3647801839951941,1.5172446532714037,0.2404227842943286,0.8100025168078507,0.8730272357965331
INSL6,0.07641732534415208,-0.6247785646695446,3.3689441839347105,-0.18545233478455656,0.8528742630331373,
INSM1,2.58584016199749,-2.1474754109504164,0.8286771131006055,-2.5914501281631295,0.009557239288419235,0.0310672091311269
INSM2,4.254176662584747,-1.3798998037925445,0.5227324946717394,-2.6397819493870966,0.008295938441280766,0.02778319929535233
INSR,475.5934408468553,-0.8066392709912722,0.2064198902103558,-3.907759422646976,9.315599477366837e-05,0.0006863787679770806
INSRR,0.09592111042597078,-0.4186798788262365,3.356723251948518,-0.12472874508888995,0.9007382998110331,
INSYN1,72.22741410045901,-3.765183578153828,0.5448352191198554,-6.910683168089296,4.823252123009276e-12,3.6149005385080045e-10
INSYN1-AS1,3.1918617722888714,-2.5640188638037666,0.8062585374201499,-3.1801447610192923,0.0014720149734882225,0.006814529656200355
INSYN2A,0.3784868707330842,0.0068255425580893685,1.8430191385644246,0.003703457232357316,0.9970450754074683,
INSYN2B,0.22232685675707786,-2.2263533011157683,2.9805153908879727,-0.7469692348921171,0.45508213175318724,
INTS1,342.40246068905486,0.13386082046175757,0.15643942678355371,0.8556718930386044,0.3921792912552059,0.5333060347751578
INTS10,764.8718732566995,0.3248146090731157,0.08775498364756994,3.7013807714624347,0.0002144294097471538,0.0013795819856021701
INTS11,772.2785565815967,0.3490791498831049,0.15078396891877938,2.3150945845651427,0.020607756336460264,0.05703312715040053
INTS12,254.76969756175487,0.05692400647057233,0.1475440184447404,0.3858103301686341,0.6996371441621518,0.7922099978426401
INTS13,253.4398343045885,0.4324187062158531,0.17446674994596256,2.478516429920233,0.013193003481689607,0.040225911733796985
INTS14,280.38710054863634,0.3265525032995566,0.16595832828364573,1.9676777096804279,0.04910513212957717,0.11258665328617525
INTS15,257.2314247218931,-0.09814794951531915,0.1565095212020468,-0.6271052953296977,0.530590216270504,0.65773379932234
INTS2,147.0840380993816,-0.4558906667064916,0.25000025560589495,-1.8235608023744028,0.068218497051881,0.1449753354918096
INTS3,216.04077061098832,-0.3263540623113238,0.17380063678123295,-1.8777495201131718,0.060415438861623406,0.1319907716154522
INTS4,113.50391658436128,-0.2062949662465474,0.14024861155190702,-1.4709234121023447,0.14131183032856687,0.2530533782543753
INTS5,157.894515856241,0.11648251537678503,0.1921556046193962,0.6061884877493043,0.5443895965157699,0.670232713176365
INTS6,2340.812623409139,-1.0070665259070066,0.2782917610706266,-3.618743587782418,0.0002960367736352606,0.0018046077296943969
INTS6-AS1,70.39308569111337,0.04526731410280822,0.18493748280019845,0.24477089996793042,0.8066338270771092,0.8707585054008719
INTS6L,174.7626491424842,-0.6486580062717291,0.22379679815587883,-2.89842397932756,0.003750432163585752,0.014661279468190274
INTS6L-AS1,1.5473003331804558,0.2980118047054616,0.7535503382488724,0.3954769702552217,0.6924909144192457,0.7869968572490071
INTS7,137.81758101694493,0.08828486574868931,0.21178650166508362,0.41685785002625814,0.6767823854129422,0.7752076229311693
INTS8,166.08887650352347,-0.3399718866607574,0.17556530245846774,-1.9364412096244483,0.05281368640695952,0.11899792633466828
INTS9,80.25650662795657,0.008303257865321882,0.14871455633946598,0.05583352477190128,0.9554744276835045,0.9715763960449232
INTS9-AS1,0.34935769681412815,-1.8742711722542305,1.563299088378941,-1.1989204024917273,0.23055889763720405,
INTU,151.73562622456691,-1.5334885706901837,0.2033441336542256,-7.541346500301741,4.651433653038003e-14,5.370520152913067e-12
INVS,55.81802689178774,-0.5772586014930857,0.27657763514778216,-2.087148518659661,0.03687471141069726,0.09001643836942783
IP6K1,351.5715858046265,-0.19806288772559777,0.12249525105516401,-1.6169025820960434,0.1058993109712121,0.2036561882006924
IP6K2,1366.2121109551388,-0.031985073958018376,0.2126202610908721,-0.1504328599443692,0.8804231177543805,0.9223521406264932
IP6K3,1.3311861684089707,-1.3413748657435283,0.9264448049523825,-1.4478734821255461,0.14765243714342016,0.26159266913998364
IPCEF1,36.13370093752368,-0.36716632799080395,0.5297030552547818,-0.693155012697068,0.4882122769491859,0.6213643823280772
IPMK,344.2456044578431,-0.9460412368503115,0.309606988493921,-3.055619776066155,0.0022459587514656143,0.009650709903702578
IPO11,142.32206463155032,0.0309116559967506,0.21581576647353629,0.14323168553369356,0.8861072063695252,0.9261266295470498
IPO13,139.19459034924608,0.5683163916090263,0.21112446677903857,2.691854716222077,0.007105589136348685,0.024547207496750427
IPO4,163.38401501011924,0.5174210206768065,0.22024746879151266,2.349271133583832,0.018810203994693724,0.05325194928120053
IPO5,560.4737612851864,0.08975824307914017,0.14769073238866084,0.60774458645742,0.5433568866800906,0.6692868404063628
IPO7,863.8600927630047,-0.4095907466808252,0.19780748111760274,-2.070653467536502,0.038391191684455456,0.0928167350741334
IPO8,210.10587717834278,-0.433797007543546,0.22270927301974222,-1.9478174467620475,0.0514368104289269,0.11659665401272191
IPO9,338.205834620032,-0.16523837112235867,0.15287028692844223,-1.0809057433097242,0.2797390436057122,0.41891196261509217
IPO9-AS1,22.25641976069601,0.03793791710520969,0.22754468497725786,0.1667273270259045,0.8675846026304754,0.9137873329480748
IPP,112.069456644639,-0.7007556130520739,0.20726572991834363,-3.380952622163588,0.0007223499676692647,0.0037724682908106336
IPPK,602.8636071861912,0.7991437232242024,0.25388980640249986,3.1476006640349063,0.0016461641410106193,0.007480430959181186
IQANK1,164.42452270062168,0.7334984358465095,0.31601616839970337,2.32107882188726,0.020282590158102756,0.05637701187941585
IQCB1,274.6747106781781,-0.4435626325364309,0.16968402986940442,-2.614050555481352,0.008947579575073653,0.029475678550828686
IQCC,32.09539889407596,0.12451565036384697,0.27750408631486756,0.4486984390657454,0.6536492108241607,0.7565400782012502
IQCC-AS1,2.0168237165937186,0.0792823119121676,0.7368282771417848,0.10759944259971939,0.914313439166063,0.944971938868104
IQCE,134.96855775463402,0.20116569895576755,0.15265765334699272,1.317757050139605,0.18758498985822292,0.31162042178967503
IQCF1,0.21681258912329957,-0.8471227258956646,1.8891378818550326,-0.4484176269144713,0.6538518227461884,
IQCH,14.398758169054828,-0.25464096555593935,0.25260172802829006,-1.008072935777466,0.3134194492404897,0.4550991831165962
IQCH-AS1,44.18360411410023,0.03943156333302047,0.2963038181110847,0.1330781479104583,0.8941315768594812,0.9314597386714065
IQCJ-SCHIP1,17.09201007659505,-1.6681566496080344,0.39229292666092075,-4.252324057450848,2.1156341839662326e-05,0.00019933809514564944
IQCJ-SCHIP1-AS1,2.572644237327773,-1.9254033310931724,0.9480178206341004,-2.030977993436166,0.042257227033313284,0.10026820366935923
IQCK,145.6012203663928,-0.10547881834413092,0.24235740489933805,-0.4352201179408611,0.6634026611957047,0.7645559967163188
IQCK-AS1,6.560458400548438,-1.7354543134245746,0.6163400785772318,-2.815741461160082,0.004866481179641122,0.018037140030736486
IQCN,86.71399116846109,-0.15758592859855822,0.41276546651424545,-0.38178079656070163,0.7026239639117566,0.7944128662478891
IQGAP1,2525.3612974600665,-0.791913245659128,0.20137202065635282,-3.93258826662196,8.403610701411847e-05,0.0006307137195437704
IQGAP2,137.2144959511769,-0.4651220500916533,0.45419849748082824,-1.0240501733744423,0.30581157717374974,0.4473758844210187
IQGAP2-AS1,0.2879575377064977,-1.7524710762715252,2.0421314144014566,-0.8581578364216927,0.39080531452923606,
IQGAP3,23.362695862355917,0.3284620138732251,0.5442977953607773,0.6034601217804132,0.5462026367337501,0.671784897831111
IQSEC1,244.39978934948704,-0.23561796188563142,0.2848355611433717,-0.8272069714182679,0.4081197609519467,0.5469936684403327
IQSEC2,91.15272030052314,-0.10294818382914896,0.1903029950611593,-0.5409698559713346,0.5885283600553745,0.7045812210875081
IQSEC3,2.218991581540551,1.3237686350670799,0.7551801973707336,1.7529175681194595,0.07961615756261292,0.1639133614975819
IQSEC3-AS1,2.191889151453122,1.0288670151826795,0.8407301488612859,1.223777946557778,0.22103600588118844,0.35243123720973524
IQSEC3-AS2,1.490508425903085,0.23341228033363073,1.2082835201974518,0.1931767473709214,0.8468205486461609,0.8993231700433547
IQSEC3-AS3,0.22705603486432982,-0.731677503958917,1.8816797415209676,-0.3888427386519556,0.6973924829943594,
IQUB,8.066568532864926,-1.698820852395162,0.5612656808815959,-3.026767732754969,0.0024718381222147076,0.010457211782631443
IRAG1,108.69831473744762,-0.7486787303081194,0.5423168040586749,-1.3805191443544456,0.16742685931284962,0.28641754498281385
IRAG1-AS1,9.096977455478841,-0.15348477149895492,0.4302783489343446,-0.35671042216994026,0.7213086024087881,0.808392452250995
IRAG2,42.54891203372167,-0.9783791908093331,0.3444493803774078,-2.8404150117423304,0.0045054876575840635,0.016967856512570538
IRAIN,0.6285983389248768,-0.7173902802219381,1.1035413227101192,-0.6500801242858252,0.5156404671001851,
IRAK1,619.278491846037,0.7808012044411107,0.16371569931673713,4.769250644255637,1.8491247372248185e-06,2.597185458389675e-05
IRAK1BP1,93.3295107356871,-0.5529442708907872,0.2572484885706428,-2.1494558586646217,0.03159828159204753,0.07994069581974833
IRAK2,113.09984255288433,1.1798216793289107,0.3782320171614522,3.119306737127153,0.001812771381027867,0.00808536159923893
IRAK3,183.54733780220735,0.6174820351394276,0.4166486292818256,1.4820210406158714,0.13833469653679079,0.2491548663101519
IRAK4,278.60947917561674,-0.3017881751599418,0.21042465798817564,-1.4341863641137538,0.1515190872641545,0.26676951071235905
IREB2,400.904288706367,-0.17643794070403693,0.12917001218151597,-1.3659357750628511,0.17195912269721159,0.2924633219852249
IRF1,3892.468771502751,-1.2327966060820617,0.28012061302672364,-4.40094926525258,1.0777832535741683e-05,0.00011379856795029282
IRF2,459.87624637493445,-0.5869480907778407,0.14164646010089266,-4.143754036350547,3.4166619683253006e-05,0.0002970284885772422
IRF2BP1,198.80074136434797,-0.1992203254481235,0.1637804347577928,-1.216386595521871,0.22383768780310354,0.35576851041552876
IRF2BP2,1910.7782364337422,-0.2366881999591747,0.17186628331593048,-1.377164824842848,0.1684612943111673,0.28759057276906436
IRF2BPL,687.8431005768741,-0.4030979303267883,0.20897198636309464,-1.9289567819219293,0.05373622772323331,0.12054251461544459
IRF3,697.4467325420237,0.2135981167769563,0.14365313450546716,1.486901887050903,0.13704072580437285,0.2474106416938418
IRF4,113.56770325478597,-1.6461685753755881,0.44272396765853705,-3.7182729999502553,0.0002005894289172238,0.0013042892546946423
IRF5,47.84832152470273,-0.5807402309799268,0.3165271775631471,-1.834724700263911,0.06654649056274826,0.14215647013074212
IRF6,2575.3250374431946,-0.14781078395458064,0.44898213065399545,-0.32921306631797753,0.7419946474252361,0.823538442750575
IRF7,878.2838294714754,1.6646095369926186,0.2548205829432522,6.5324767637130865,6.469083615252842e-11,3.489384495500018e-09
IRF8,86.84459770332482,0.661432397690602,0.4298175775127175,1.5388677250432632,0.12383659189956304,0.229295215237055
IRF9,200.65675867212212,0.34065887802967776,0.4380521899718148,0.7776673324052928,0.4367651553966645,0.573744505204941
IRGM,1.67744264250303,0.5150973769447404,0.8897115770474331,0.5789487180262679,0.5626237762406316,0.684922139547469
IRGQ,191.19937299019486,0.42950825037570367,0.15752950590416,2.7265257255171855,0.006400496308644652,0.022474864565617255
IRS1,174.20154258670738,-1.3036561279397458,0.3189171299360737,-4.087758246793019,4.355616958106128e-05,0.000364132987182571
IRS2,1455.5885861057434,-0.23928560193819218,0.31762731770670405,-0.7533533439940064,0.4512376113037785,0.5876019860664945
IRS4,1.7992766216673148,-4.572650712720295,1.2385119890961345,-3.6920520374271173,0.00022245193372586058,0.001426042408278626
IRS4-AS1,4.408932539065371,-4.3068228198069995,0.7447363744341875,-5.783016605143133,7.337281730062602e-09,2.255026442505571e-07
IRX1,117.39658366885102,-1.8370238047920389,0.5814225456281218,-3.159533146083056,0.0015802212456209486,0.007226473693232176
IRX2,1152.0726779411862,-1.062187755290276,0.32799486143267226,-3.238428037106039,0.001201903378612472,0.005740754956878891
IRX2-DT,405.17835610202377,-0.19668306459501658,0.22723062703680166,-0.8655658225295586,0.3867283049445308,0.5286054005001074
IRX3,738.6609884411374,-0.006538236521381827,0.23258826945606012,-0.028110775047565376,0.9775738002253308,0.985742169325075
IRX4,451.1804940127715,0.7736567701135268,0.4699255296212867,1.6463390927856534,0.0996939652034567,0.19434727541716118
IRX4-AS1,21.26239620306303,0.5675796094467583,0.534903323217038,1.0610882094229612,0.28864981565238446,0.42905776355845043
IRX4-DT,0.7986713895873874,1.3353942098991236,1.5550949300745602,0.8587219880107879,0.3904939164495095,0.5317787730546077
IRX5,416.91885216476385,-1.109732315035702,0.2746651843052394,-4.040309360076886,5.338074145370743e-05,0.0004302689197929022
IRX6,42.435237104914364,-0.5972066223560248,0.39305497754964736,-1.519397174611765,0.12866255272964217,0.23594025809625313
ISCA1,973.9584652634011,0.12286514313977046,0.14844849621626527,0.8276617565783622,0.4078620831530203,0.5469915298642879
ISCA2,427.8749912387177,0.3658284953343063,0.20526039703085644,1.7822653596412557,0.07470596879920345,0.1558015518015022
ISCU,2073.3801431489733,0.3791788504010388,0.15930929807305655,2.3801426218522024,0.017305938532478755,0.0498994123992638
ISG15,2419.2896707349128,2.304122566594082,0.49688773132577274,4.637108991293323,3.5331612934288214e-06,4.462940581173248e-05
ISG20,629.2741986773044,1.3309793179534244,0.3898167577549101,3.4143717310127863,0.0006392928743447059,0.0034027649628713976
ISG20L2,603.4235925680944,0.4209056325571766,0.1800685718274752,2.3374741537931945,0.019414543325053563,0.05451487385607258
ISL1,45.294465284327686,1.0205272158658643,0.5047797523870832,2.0217277159787654,0.043204488922505585,0.10206236268355666
ISL1-DT,4.2936143042559936,0.8333773889410526,0.6574376241973068,1.2676143838870768,0.20493569271445322,0.3335182016290073
ISL2,3.89079526187537,-0.6398207983827569,1.2831917910169888,-0.49861665486160045,0.6180494697989934,0.7290733586409052
ISLR,484.43629814986014,-0.7567351063556668,0.8788103646164668,-0.8610903294090341,0.38918829496108276,0.5309485840434776
ISLR2,8.270079588631837,-1.3752538414926538,0.8009905527189034,-1.7169414006500525,0.08598987942085112,0.17390113846140692
ISLR2-AS1,2.743770682313913,-0.33458771749489263,0.7599367920502762,-0.44028361436770236,0.6597317068288073,0.7612700155509332
ISM1,164.39438729838528,-1.7578856355755093,0.6111966753430645,-2.876137430866764,0.004025743916031417,0.015524443048642549
ISM1-AS1,0.26173409148897114,-1.755706825889647,2.0692545419733688,-0.8484731048193311,0.39617454460143997,
ISM2,0.5137922575303459,-0.46471470606851945,1.3095990962137742,-0.3548526472048367,0.722699984812355,
ISOC1,533.2291983683052,0.05825398502428806,0.2876201012757399,0.20253794768134187,0.8394961951247905,0.8943129602065213
ISOC2,1641.7677928977043,1.9698525883860822,0.2143482072900398,9.189965305940845,3.929680848578081e-20,1.3760325069775051e-17
IST1,1017.8058450102199,-0.6626168442698571,0.17723851524651363,-3.738560116847351,0.0001850772387017906,0.0012197623630577747
ISY1,492.0683256104952,-0.07840186900534675,0.13352946736143068,-0.5871503163652454,0.5571027570330596,0.68045030250607
ISYNA1,213.5505421470738,-0.543177915291748,0.38881111668316226,-1.3970225952525361,0.16240677651956092,0.27989420255428604
ITCH,324.5212437774669,-1.3034683102302802,0.22391734638766633,-5.82120291821249,5.842558267759302e-09,1.8461101272091522e-07
ITCH-AS1,3.2166806491308226,-3.111745312858099,0.8272439496885909,-3.7615812288859765,0.0001688425692450538,0.0011309116585369549
ITFG1,520.8594876350742,-0.1353277199852278,0.11776953663924287,-1.1490893472712724,0.2505191405387448,0.3860257424547388
ITFG1-AS1,0.6119097352845014,0.03476980296942153,1.1746025341830106,0.02960133488355319,0.9763850006982793,
ITFG1-AS2,0.20407432362753192,-2.27029871313275,3.0371589939997405,-0.7475073638284951,0.45475735946203566,
ITFG2,177.49996350800626,0.026017592820227087,0.2014534653351929,0.129149393270238,0.8972394390618325,0.9335136102465048
ITFG2-AS1,28.445940330841516,0.3422415933451575,0.3096660483021309,1.1051957268858992,0.2690747880510437,0.406466582232694
ITGA1,199.6933737671197,-0.7007863144089124,0.5909715058700569,-1.1858208178365228,0.23569306843965965,0.3695517831513712
ITGA10,28.808610330933593,0.9326922556805052,0.35417296065681847,2.6334372165249853,0.008452546126982739,0.02817515375660913
ITGA11,92.76880726435722,-1.6082251666713696,0.6522118314149096,-2.4658018901351157,0.013670692104591653,0.04136648014649068
ITGA2,490.2410418532967,0.12552842424899785,0.39033289279878686,0.3215932517214393,0.7477608568234271,0.8274879236218217
ITGA2B,3.1003956345997965,0.5621373941405701,0.5513086319502662,1.0196419238929686,0.3078983143308762,0.4494180848881677
ITGA3,390.51304244875956,0.32848447034853623,0.2951846046473113,1.1128103064216777,0.2657899080338446,0.40295779938980203
ITGA4,29.502582844667298,-0.5608646036549914,0.5509927707386828,-1.017916447257691,0.30871766465549466,0.45014740371638784
ITGA5,211.1413208990154,-0.11719480759713548,0.527184591617301,-0.22230317323502255,0.8240778820215883,0.8829405878802731
ITGA6,980.5024967352015,0.01347366126440562,0.2292498459482483,0.05877282581662984,0.9531330528914819,0.9699805617114705
ITGA6-AS1,6.910992905314695,0.6443924507599692,0.3517823228903665,1.831793153974923,0.06698224359901327,0.14284551949629826
ITGA7,137.92385455433154,-1.0361515798546475,0.5911584439593756,-1.752747660872204,0.07964533075580951,0.16394086924634657
ITGA8,53.913045239881875,-0.5870299257873789,0.7155125903875121,-0.8204326991219698,0.41196948097094044,0.5507365198109455
ITGA9,57.91232968067712,-0.5486696060423267,0.5406915328885926,-1.014755313646419,0.3102224797820158,0.4515094145641767
ITGAD,0.7601577598567762,-2.196522823793777,1.100546089281147,-1.995848102307554,0.04595045912183499,0.10696401556695678
ITGAE,1029.4063811085891,0.6671554899445288,0.18432432899106688,3.619465176389504,0.0002952125341667557,0.0018031855103808696
ITGAL,24.58872823851808,-0.30454195590864974,0.5484160411658228,-0.555311903826253,0.5786813380802409,0.6968568328670149
ITGAL-AS1,0.11133499272622528,-0.4186798788262365,3.356723251948518,-0.12472874508888995,0.9007382998110331,
ITGAM,24.96249446143372,0.029944754451697645,0.46880654664043325,0.06387443747594414,0.9490702066425143,0.9674656754368911
ITGAV,783.2466738081298,-0.2886456376784238,0.17016329540610312,-1.6962861290947424,0.0898317060623171,0.1797812462748143
ITGAX,24.59889982498984,-0.16526275717649438,0.6152275737648483,-0.268620530391996,0.7882217118298886,0.8579050895032232
ITGB1,2721.3761235972856,-1.1466385634131528,0.2324822818387656,-4.932154632792128,8.13274923364348e-07,1.2886908281203616e-05
ITGB1-DT,0.9679564318712274,1.6514487921708503,1.0537980872286938,1.5671396752236229,0.1170820471728775,0.21985692550440997
ITGB1BP1,1525.3620855178915,0.6596627078374163,0.19916575408644552,3.312129190398353,0.0009258877835076802,0.0046370370587864125
ITGB1BP2,3.840888194781908,0.35083304390102643,0.42472594096678656,0.826022171149799,0.40879151501346267,0.547584771145589
ITGB2,171.99251042288398,0.6055980087675015,0.43308274904802974,1.3983424878933228,0.16201024475407066,0.27934604681522035
ITGB2-AS1,16.995623253877906,0.029052492842960697,0.5399340256993075,0.05380748658196289,0.9570885447328249,0.9726620665854572
ITGB3,8.452745904041164,-1.0159435284580283,0.7923907737094534,-1.282124378735567,0.19979901827027424,0.3270774854577757
ITGB3BP,488.509824395478,-0.15318035777954064,0.22152815295227932,-0.6914712903896152,0.4892694166205853,0.6223359393963471
ITGB4,767.7183690017727,0.22914682266336728,0.271146377239415,0.8451037590704623,0.39805290970924434,0.5388583617606907
ITGB5,803.2249521122271,0.03513603980143051,0.25830432597691244,0.1360257505117085,0.891800924197518,0.9298940302938484
ITGB5-AS1,0.2065479501869488,-0.899791392682303,3.044411144894496,-0.295555150030002,0.7675698291807311,
ITGB6,57.293826291427806,1.2640903939195527,0.39783932917753484,3.1773892152212415,0.0014860745330352047,0.006870682256630297
ITGB7,65.72842471956294,0.053326359223450026,0.25301473840331834,0.2107638454580662,0.8330715519340679,0.8896960492366729
ITGB8,255.47548268159537,-0.25766062403298806,0.3377397968238844,-0.762896840869914,0.4455249204082605,0.582120778982618
ITGB8-AS1,96.25533901693602,0.20127240336110488,0.37307148952099267,0.5395008973200546,0.5895412779819915,0.705428362427614
ITGBL1,388.7307103562452,-0.38502935717687753,0.8626457499020858,-0.44633542473324667,0.655354970932427,0.7580214533555336
ITIH1,1.9712555765779365,0.41379136936437977,0.8134461771705855,0.5086893035795836,0.6109700211284833,0.7231138873630522
ITIH2,0.2903773255670133,-2.2597739468849194,2.3989982282915028,-0.9419656589301715,0.3462102220719354,
ITIH3,8.156543087548398,-0.5451785937375235,0.7294188007127138,-0.747415055938825,0.4548130599625876,0.5906734943029653
ITIH4,13.38861322442289,-0.5622944616838763,0.38882250229475845,-1.4461469137339493,0.14813599968372843,0.2621963004014285
ITIH5,564.8590223312029,-1.1435246410621083,0.6222894103970079,-1.8376090319977691,0.06612003694647467,0.14144456576631936
ITIH6,0.16848960474275113,-0.9031794816564136,3.304097010408152,-0.2733513812734102,0.7845831221141092,
ITK,55.78511241544274,-0.8701116483791979,0.4921123448766483,-1.768115873210411,0.07704153433129343,0.15968099515317807
ITLN2,2.4531569543705114,1.8760655947365228,0.8488914889051297,2.210018146319509,0.0271039029294415,0.07056793839259756
ITM2A,709.4740252068553,-0.9673763953195108,0.3917331322852078,-2.469478110458107,0.013531029667866066,0.041036886796197526
ITM2B,21902.433371858573,0.38212269290196205,0.13175257701856788,2.900305265741478,0.003727994000533341,0.014586911861401751
ITM2C,562.9786995294163,-0.764087730856189,0.38820019540577705,-1.9682827054157073,0.04903551873139717,0.1124663030283092
ITPA,1364.6341540980372,0.8475444864434863,0.17556903450197353,4.827414406234371,1.3831710554229884e-06,2.0312371727247743e-05
ITPK1,187.54226845115372,0.33363940357213223,0.19493664426886004,1.7115273776436355,0.08698380165081859,0.1754626502277349
ITPK1-AS1,2.199661770219428,-1.153995857354411,0.7189374949493399,-1.6051407326247846,0.10846283696270123,0.20739111964222526
ITPKA,9.343129325182993,-0.8731973275550925,0.43309426592970374,-2.016183072016988,0.043780835879464526,0.10315636153473422
ITPKB,138.3215430160907,-0.8369463596952857,0.24046415849695027,-3.480545146215212,0.0005003944844776879,0.002787648328293822
ITPKB-AS1,2.62472835506159,0.02706099810608851,0.7817795726665702,0.034614613955422514,0.9723870482322011,0.9823670884093939
ITPKC,2073.685525581593,0.3249713482361411,0.4650199763439803,0.6988330927008526,0.48465634478112884,0.6180084487209666
ITPR1,136.79958906677504,-0.08851561075667384,0.3593525756896718,-0.2463196780676863,0.8054347782405888,0.8700797483042015
ITPR1-DT,2.5965547605733654,-0.890582896701104,0.6076486448886043,-1.465621464299271,0.14275144039224993,0.2548907684677185
ITPR2,914.701454271561,-1.1254340737419328,0.34905390868399544,-3.2242414301706273,0.0012630686376033397,0.005996698399468178
ITPR2-AS2,0.0890304023144567,-0.4186803256450186,3.356723197157153,-0.1247288802364174,0.9007381928144408,
ITPR3,496.9344012476675,-1.0962168696056003,0.24645942206060575,-4.447859450615908,8.673024654169771e-06,9.554193223984853e-05
ITPRID1,4.474263093970711,2.405255008988796,0.8741395003979356,2.7515688375755225,0.0059310552975041855,0.021127445118932258
ITPRID2,1379.8976636056298,-0.5839614265211606,0.27322093654154034,-2.1373231272573996,0.03257171905819396,0.08186044465031452
ITPRID2-DT,11.474897988103177,-0.2992876193215369,0.35286213037081515,-0.848171547927294,0.3963424401341009,0.5371908706549059
ITPRIP,743.8786408102862,0.2600452806565712,0.30389151488746285,0.8557174778403116,0.392154070271997,0.5333060347751578
ITPRIP-AS1,2.902335062618881,0.4432740219431556,0.7325734409473748,0.6050915814937369,0.5451181475603185,0.6708373354778131
ITPRIPL1,23.511837236887562,-0.4450911983583627,0.46445068572485226,-0.9583174533669255,0.3379027054797372,0.48042054301292975
ITPRIPL2,507.3909998652765,-1.0786057768059043,0.2803674680483481,-3.8471145896994856,0.00011951707878546505,0.0008453260936614349
ITPRIPL2-AS1,45.30130221955114,-1.840978236698234,0.6096877375433563,-3.019542830426892,0.002531564957179209,0.010657120119303885
ITSN1,253.41963738595504,-0.4823075001367124,0.2381731558974203,-2.025028800241616,0.042864407004976623,0.10139354746692145
ITSN2,818.8081974761009,-0.1210667103504888,0.19819211720959926,-0.6108553259081136,0.5412953624247445,0.6678258500197852
IVD,93.13152527348275,-0.5387608658556593,0.4253936112256489,-1.2664996644011068,0.20533424950451318,0.33396326577449187
IVL,2219.59235150302,1.3097829169990534,0.3796977653584794,3.449540757139996,0.0005615409560143616,0.0030598252093027457
IVNS1ABP,1448.1594725687874,-0.45004964924804747,0.2525411259961419,-1.7820845910654681,0.07473543819974694,0.15583258101782455
IWS1,463.93674520654224,-0.01832819546082479,0.21284156093277687,-0.08611191996761151,0.9313774480600758,0.9558096613127327
IYD,0.9037269055206245,-0.4288413052276409,0.9279889779980386,-0.4621189641204417,0.643996011350997,0.7491132355855449
IZUMO1,6.848966004283417,0.0642650367162056,0.40897248901511774,0.1571377988552918,0.8751362484306043,0.9190221369949708
IZUMO2,1.2042075830015497,-1.1852016387385205,1.2376741812539915,-0.9576039127985148,0.33826252537094725,0.4806951839215847
IZUMO4,47.91062101689894,-0.09013350468427203,0.2105293920650951,-0.42812789131316636,0.66855801146188,0.7689209091549514
JADE1,243.07919745233002,-1.1093164956168076,0.17696385292544095,-6.268605013274597,3.6429690491766946e-10,1.6110521509402528e-08
JADE2,123.42449335477032,-0.9115862814080408,0.24702607994920028,-3.6902430771500083,0.00022403986605895647,0.0014340699847225982
JADE3,54.19063268092382,-0.21934651861407856,0.23143498379052874,-0.9477673384617107,0.34324791139817235,0.48516984080421616
JADRR,0.03471513486367153,-0.8308768036940772,3.382950712618001,-0.24560712652271469,0.8059863720281032,
JAG1,1234.0579465572675,-0.05227347727331377,0.16555139823421905,-0.31575376487825385,0.7521894142427347,0.8305383379072785
JAG2,358.66472400215656,-0.3695271104320667,0.3203135615517034,-1.1536417897573767,0.24864705795666464,0.38400326386410083
JAGN1,773.431567914821,0.4478559686071096,0.16205957270616994,2.7635267767805165,0.005718040050607108,0.02053125657289246
JAK1,1711.1206581244812,-0.383726271351334,0.19616915007591737,-1.956098964606984,0.050453497112269326,0.11487972479672454
JAK2,183.18348725780322,-0.6291453864411217,0.24750884532954529,-2.5419107167804325,0.011024833171747014,0.034825559974640076
JAK3,33.990286749882074,0.6991435839173025,0.5055394817379685,1.382965345285698,0.1666754920843747,0.2855002815494983
JAKMIP1,6.816468246596345,1.2829293023087196,0.8767224594033892,1.4633243263572315,0.1433786543497619,0.255768169108979
JAKMIP2,12.845235215575322,-3.1509871990399736,0.4433529609800344,-7.10717526747695,1.1844198765496135e-12,1.0454218414504027e-10
JAKMIP3,2.7088806861289387,-0.7033000289059824,0.5326340936705941,-1.320418721338811,0.18669525641531626,0.31052878656215194
JAKMIP3-AS1,0.17253664059328408,-0.4597412476014201,2.270753738819951,-0.2024619577816197,0.8395555958220549,
JAM2,315.8443497614933,-0.03973354983216911,0.6668894389439036,-0.059580415451010546,0.9524898168600415,0.9696120424494138
JAM3,202.84331255018967,-1.316193986711634,0.4686964590607693,-2.8082012596151946,0.004981908114930534,0.01837567904246524
JAML,123.36226470684022,0.09036662644333622,0.40798548467502177,0.22149470958585005,0.8247072554513442,0.8833933592317692
JARID2,636.9508915508933,-0.10471370332987387,0.23135815334792476,-0.4526043358083067,0.6508336760945286,0.7547536414234829
JARID2-AS1,8.458665403707123,-0.2292075607764521,0.426460496549983,-0.5374649296493234,0.5909465035273554,0.7065161376550047
JARID2-DT,18.263878660095877,0.4946702095777258,0.32141619023413076,1.5390332677933578,0.12379617476556601,0.22926397422353906
